date,close,open,high,low,volume,s,RSI
2020-08-09,843.92,832.04,843.92,830.72,1985800,ok,41.388367729831145
2020-08-10,854.06,843.92,854.48,843.92,1690700,ok,40.17945070576646
2020-08-11,834.79,843.5,843.5,834.79,2848620,ok,44.72594397076734
2020-08-12,829.86,824.76,838.64,824.76,693040,ok,35.0329282368117
2020-08-13,830.39,830.91,830.91,830.91,518530,ok,37.267657992565034
2020-08-16,841.34,828.28,841.34,827.35,2072120,ok,38.589124501364665
2020-08-17,848.46,851.1,851.1,845.82,1832250,ok,37.985865724381604
2020-08-18,859.02,856.38,859.02,841.86,2857810,ok,44.354783088488844
2020-08-19,846.74,856.38,861.19,841.86,1167720,ok,45.95212575919969
2020-08-20,866.86,859.68,869.64,859.68,425545,ok,56.7291540684002
2020-08-23,864.3,866.86,866.86,864.3,385070,ok,54.664861205145556
2020-08-24,878.03,878.82,893.6,865.09,2360840,ok,65.2732674635528
2020-08-25,874.96,882.78,882.78,861.77,804660,ok,61.45562301243136
2020-08-26,873.84,874.96,874.96,861.77,1985000,ok,66.29502572898804
2020-08-27,859.54,871.13,871.13,858.22,594400,ok,55.97643097643098
2020-08-30,877.6,862.16,877.6,862.16,1076500,ok,58.49206349206352
2020-08-31,895.66,880.05,904.34,880.05,3937190,ok,72.15226726836015
2020-09-02,911.5,900.94,929.78,893.02,4960840,ok,77.52528658125419
2020-09-03,901.78,926.81,927.65,901.78,562240,ok,72.66493110673692
2020-09-06,924.41,901.78,928.18,898.8,6938020,ok,74.55222557190989
2020-09-07,947.37,908.84,955.03,908.84,5973320,ok,76.7309875141884
2020-09-08,1028.67,952.12,1028.67,952.12,6690830,ok,83.16715542521993
2020-09-09,1063.57,1053.75,1068.26,1036.38,6946590,ok,88.94636634694828
2020-09-10,1033.36,1064.89,1068.58,1031.25,2331350,ok,78.86015392082088
2020-09-13,1004.15,1028.08,1028.08,996.26,4033640,ok,72.19066357779823
2020-09-14,1003.09,986.99,1021.3,986.99,3001650,ok,70.6751752413702
2020-09-15,989.34,1020.25,1020.25,986.72,3659720,ok,68.26456310679612
2020-09-16,1010.27,1020.77,1025.58,1006.68,3266080,ok,70.48929204337247
2020-09-17,1016.83,1007.48,1022.11,1004.78,3213400,ok,74.18432301116272
2020-09-21,1005.84,1014.12,1014.12,999.5,2575070,ok,70.15591600653842
2020-09-22,1003.7,1040.41,1040.41,1003.7,9507000,ok,67.87557908669757
2020-09-23,1018.66,1001.59,1028.17,998.8,4457380,ok,67.78176025487855
2020-09-24,1089.51,1026.77,1089.51,1021.58,18774300,ok,75.89736515381433
2020-09-27,1087.57,1102.71,1102.71,1071.03,2734000,ok,73.87055243445693
2020-09-28,1072.88,1074.37,1079.11,1033.72,2472420,ok,68.81765570182019
2020-09-29,1048.88,1054.4,1057.33,1036.93,1642980,ok,53.65871320467795
2020-09-30,1037.79,1049.41,1049.41,1037.53,2323720,ok,44.89262223631033
2020-10-01,1057.33,1055.74,1073.96,1055.74,1287500,ok,54.95842124860371
2020-10-04,1073.1,1075.28,1075.54,1065.44,1742060,ok,65.10272922416436
2020-10-05,1055.92,1065.69,1065.69,1055.92,1042280,ok,60.808543721101536
2020-10-06,1064.07,1058.63,1064.07,1052.2,1736310,ok,65.64764018593743
2020-10-07,1070.97,1066.86,1073.46,1054.98,2388590,ok,63.50329240078308
2020-10-08,1068.6,1068.69,1068.69,1068.1,152950,ok,61.735503468286694
2020-10-11,1048.91,1068.6,1068.6,1048.91,2214960,ok,59.392855585118006
2020-10-12,1051.08,1051.36,1053.72,1049.76,505628,ok,60.33144352376799
2020-10-13,1052.57,1035.5,1052.57,1035.24,696170,ok,57.85571977945607
2020-10-14,1048.84,1055.35,1055.35,1047.25,577460,ok,36.32573465133475
2020-10-15,1052.03,1051.63,1060.6,1043.44,4903090,ok,38.15017337956786
2020-10-18,1065.23,1052.03,1065.23,1052.03,1862650,ok,47.423721964033106
2020-10-19,1063.54,1065.23,1066.07,1056.83,1235610,ok,55.81008243500312
2020-10-20,1066.49,1066.24,1087.08,1062.01,4324760,ok,62.15895610913409
2020-10-21,1089.89,1059.89,1090.94,1059.89,2840110,ok,63.357400722021744
2020-10-22,1099.22,1101.77,1101.77,1090.94,3033020,ok,61.31323631323638
2020-10-28,1090.4,1104.77,1106.96,1089.81,309132,ok,66.10011206574526
2020-10-29,1105.35,1105.35,1109.27,1090.57,4582330,ok,68.12434141201265
2020-11-01,1129.72,1108.3,1132.89,1108.3,3543540,ok,72.36391320898365
2020-11-02,1164.24,1130.06,1195.91,1130.06,7203070,ok,79.24770642201842
2020-11-03,1220.15,1173.19,1220.15,1173.19,9713260,ok,92.87001802523532
2020-11-04,1245.46,1230.04,1248.1,1230.04,15329900,ok,93.61033832899578
2020-11-05,1226.44,1256.28,1260.76,1223.11,13930300,ok,86.16414992304173
2020-11-08,1331.63,1222.47,1331.89,1214.78,27684200,ok,91.36170835161622
2020-11-09,1390.43,1354.06,1436.3,1331.1,10058700,ok,92.57032154179038
2020-11-10,1499.92,1390.43,1502.45,1390.43,14071800,ok,94.01924050632913
2020-11-11,1649.75,1526.05,1649.75,1526.05,22135800,ok,95.66280826932964
2020-11-12,1814.46,1678.26,1814.46,1678.26,35144300,ok,96.53580538791763
2020-11-18,1995.54,1901.31,1995.54,1901.31,29475700,ok,97.10401214983409
2020-11-19,2193.94,2092.77,2194.73,2092.77,21542100,ok,97.57997218358832
2020-11-22,2069.17,2207.96,2383.78,1985.53,32066900,ok,88.64531922454299
2020-11-23,2098.35,2063.77,2242.74,1899.81,27056600,ok,88.77149416670571
2020-11-24,2270.98,2098.35,2307.85,2098.35,49839800,ok,89.93659192071891
2020-11-25,2450.97,2276.98,2455.45,2276.98,36583500,ok,90.86647483659507
2020-11-26,2320.31,2450.7,2474.99,2285.26,26259500,ok,83.35718530556802
2020-11-29,2284.94,2359.9,2393.53,2258.54,36858400,ok,81.32624523843967
2020-11-30,2436.01,2383.92,2488.74,2354.87,42348100,ok,83.76480177760907
2020-12-01,2328.36,2479.23,2529.47,2260.59,19063700,ok,77.78527343989563
2020-12-02,2311.74,2333.6,2452.5,2253.05,21314300,ok,76.30135030974336
2020-12-03,2151.32,2316.81,2341.55,2147.5,13036900,ok,68.07055116013272
2020-12-06,1991.78,2151.32,2151.32,1985.77,14062000,ok,59.43744516000861
2020-12-07,2122.68,1989.61,2122.68,1896.19,15267700,ok,58.6662392874013
2020-12-08,2036.29,2128.0,2128.0,2021.48,8555900,ok,51.21021151230406
2020-12-09,1937.02,1995.58,2020.71,1927.33,10470900,ok,41.89250596417707
2020-12-10,1975.05,1937.02,1980.39,1923.95,8664140,ok,46.857890660470574
2020-12-13,1945.18,1979.95,1999.74,1926.45,4289400,ok,44.88891558385222
2020-12-14,2106.94,1978.18,2122.88,1978.18,19292800,ok,44.48619869045538
2020-12-15,2052.39,2106.94,2259.71,2052.39,15706200,ok,35.36891564496
2020-12-16,2076.54,2143.13,2145.46,2040.28,14085900,ok,40.29261144163302
2020-12-17,2018.54,2113.17,2113.76,1992.13,8256450,ok,39.57925865656929
2020-12-20,1902.42,1978.34,2009.1,1902.42,10504500,ok,28.540864011839744
2020-12-21,1894.79,1897.8,1935.28,1795.67,12256700,ok,31.037830745681163
2020-12-22,1972.28,1928.12,1998.07,1928.12,10979300,ok,35.90422881440388
2020-12-23,1961.45,1976.92,2004.97,1947.61,5224940,ok,40.99741116895679
2020-12-24,1978.43,1926.81,1979.44,1900.58,2092910,ok,49.26806802855357
2020-12-27,1971.12,1944.11,2023.7,1919.17,19722800,ok,40.38788401532256
2020-12-28,1932.37,1945.72,1966.59,1911.4,5499110,ok,42.985392985392984
2020-12-29,1929.15,1932.37,1966.35,1928.18,32094800,ok,49.38962912407515
2020-12-30,2111.38,1929.15,2111.38,1929.15,43197800,ok,58.640621632927285
2020-12-31,2299.1,2205.41,2304.0,2121.67,43365900,ok,68.69150981262014
2021-01-03,2520.67,2340.35,2525.74,2340.35,32838200,ok,70.55188515225274
2021-01-04,2516.9,2634.51,2637.83,2516.9,6025500,ok,74.30030237400213
2021-01-05,2370.33,2520.95,2520.95,2290.88,21287200,ok,63.624222075886436
2021-01-06,2349.35,2327.77,2495.06,2310.86,12288200,ok,65.88645466158263
2021-01-07,2461.96,2391.58,2547.74,2357.62,18803600,ok,76.96162519515062
2021-01-10,2539.98,2506.17,2572.05,2506.17,38110100,ok,79.11375840440414
2021-01-11,2526.69,2543.94,2549.86,2493.61,13438400,ok,76.55601858504575
2021-01-12,2511.29,2510.19,2539.55,2485.86,8587560,ok,76.22231548425248
2021-01-13,2520.34,2515.59,2530.49,2482.93,6652440,ok,76.04109602206651
2021-01-17,2753.31,2565.87,2753.31,2565.87,25124100,ok,80.88852031749792
2021-01-18,2934.34,2803.46,3007.12,2803.46,35096800,ok,85.57045788573092
2021-01-19,2973.96,2947.35,3084.49,2785.1,43795900,ok,86.15684890263906
2021-01-20,2965.05,2933.05,2979.59,2893.56,24737000,ok,83.56914220100509
2021-01-21,2967.52,2970.28,2976.88,2922.91,12065400,ok,80.76703551635887
2021-01-24,2894.17,2969.97,2969.97,2859.48,19363200,ok,69.90853268517334
2021-01-25,2984.94,2894.17,3164.97,2894.17,18920400,ok,72.83032857254351
2021-01-26,2892.52,3034.43,3036.29,2892.52,10449400,ok,76.8923358979905
2021-01-27,2925.48,2892.52,2960.16,2889.43,15707300,ok,79.30855555668604
