,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR
0,1832.52,1845.45,1846.12,1827.97,40494600.0,ok,,,,,,,,0.0,,,,,1853.6866666666665,1817.3866666666665,,
1,1818.26,1832.52,1832.71,1813.99,44623800.0,ok,,,,,,,,0.0,,,,,1847.0299999999997,1810.1599999999999,,
2,1787.67,1818.26,1822.12,1781.66,73344496.0,ok,,,,,,,,0.0,,,,,1843.89,1792.3366666666668,,
3,1776.45,1787.67,1805.88,1775.88,59516100.0,ok,,,,,,,,0.0,,,,,1836.935,1783.27,,
4,1758.78,1776.45,1790.65,1758.34,51459200.0,ok,,,,,,,,0.0,,,,,1829.8613333333335,1774.0053333333333,,
5,1737.2,1758.78,1759.61,1727.16,55760000.0,ok,,,,,,,,0.0,,,,,1820.5133333333333,1763.1499999999999,,
6,1738.5,1737.2,1758.57,1718.27,79774304.0,ok,,,,,,,,0.0,,,,,1814.5466666666666,1753.8638095238096,,
7,1739.78,1738.5,1743.17,1716.67,40810600.0,ok,,,,,,,,0.0,,,,,1807.6916666666666,1747.9691666666668,,
8,1750.77,1739.78,1750.87,1728.51,51062200.0,ok,,,,,,,,0.0,,,,,1803.0307407407408,1744.9751851851852,,
9,1809.62,1750.77,1817.77,1750.14,72696704.0,ok,,,,,,,,32.88799999999994,,,,,1808.7416666666668,1742.9656666666665,3.7039087867788067,
10,1791.48,1809.62,1821.54,1789.14,85170704.0,ok,,,,,,,,32.839199999999934,,,,,1806.685,1738.059,3.871986242165865,
11,1777.7,1791.48,1791.25,1771.25,45789700.0,ok,,,,,,,,31.578279999999943,,,,,1802.6543333333334,1733.7723333333336,3.8955706702056974,
12,1752.83,1777.7,1777.7,1745.25,34177500.0,ok,,,,,,,,31.665451999999952,,,,,1797.9976666666666,1730.7176666666667,3.8132857793572823,
13,1742.07,1752.83,1754.09,1740.61,32349900.0,ok,33.30541536060569,19.62147547315558,,,,,,29.84690679999996,,,,,1792.2976666666666,1728.3216666666667,3.6343605452752654,-80.37852452684443
14,1745.36,1742.07,1753.76,1736.49,32723400.0,ok,34.75977729828654,24.724233023095344,,,,,,28.589216119999964,,,,,1788.3883333333335,1727.4203333333335,3.4682205876580734,-75.27576697690466
15,1751.96,1742.07,1758.8,1743.73,,ok,37.694977354166475,33.46609767662402,,,,,,27.237294507999962,,,,,1787.6676666666667,1730.1756666666668,3.2685935416869976,-66.53390232337598
16,1776.35,1751.96,1777.97,1751.78,65635300.0,ok,47.156599073148826,56.908553447124916,,,,-10.700069533759915,,27.132565057199976,,,,,1789.282,1734.6120000000003,3.1028175081316074,-43.091446552875084
17,1804.87,1776.35,1806.13,1776.35,66891500.0,ok,55.63977817106693,84.10412892152179,,,,-4.841517689917282,,27.397308551480002,,,,,1795.8676666666665,1740.5416666666667,3.1289364315669226,-15.895871078478201
18,1802.08,1804.87,1816.72,1798.92,88553504.0,ok,54.71442172513596,81.44369219033084,,,,-0.9816172129415008,,26.437577696331992,,,,,1801.664,1747.25,3.0665155594077507,-18.556307809669168
19,1815.95,1802.08,1815.95,1798.23,114906000.0,ok,58.41693874733214,94.66959092209409,,,,3.2523045294849453,,25.565819926698797,1775.5099999999998,1715.5832360292998,1835.4367639706998,6.750371889845734,1798.4263333333333,1753.9943333333333,2.501505546171241,-5.330409077905906
