,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR
876,3310,3325.0,3328.0,3180,5393,ok,49.128156501401286,25.44031311154599,0.0,4.440892098500626e-16,0.0027274729082455,11.54570299636498,-45.051040411763815,112.44105236566796,3420.3,3201.80963407976,3638.7903659202407,12.776093671329445,3534.333333333333,3333.1333333333328,5.859511513221769,-74.55968688845401
877,3250,3310.0,3285.0,3200,4710,ok,45.09026033056999,13.6986301369863,0.0,4.440892098500626e-16,5.921189464667501e-16,-5.665215345854449,-49.8095670031866,112.19694712910118,3425.05,3226.627748223743,3623.4722517762575,11.586531687202074,3498.6666666666665,3328.4666666666662,4.985987286025377,-86.3013698630137
878,3300,3250.0,3400.0,3250,5510,ok,48.86224383597079,23.90438247011952,0.1405736886980537,0.046857896232685,0.0156192987442287,-11.86868443810863,-44.81042887635263,115.97725241619104,3425.55,3228.445484577445,3622.654515422556,11.507904740701804,3485.7,3299.5,5.488415964157278,-76.09561752988049
879,3300,3300.0,3366.0,3275,7050,ok,48.86224383597079,26.08695652173913,0.1814551036842739,0.1073429307941096,0.0514002756755985,-15.864448639219972,-39.04495446197118,113.47952717457194,3418.3,3214.05299267808,3622.54700732192,11.95020959669544,3461.9666666666662,3281.3666666666663,5.356401384083043,-73.91304347826087
880,3510,3300.0,3510.0,3256,10649,ok,61.683374177690425,78.75894988066825,0.7982286214303772,0.3734191379375687,0.1758733216547879,5.098095830116108,-14.465927994108082,127.53157445711474,3427.3,3223.547110450035,3631.0528895499656,11.889994430015776,3476.4333333333334,3259.833333333333,6.430861802778997,-21.241050119331742
881,3430,3510.0,3550.0,3350,14798,ok,55.93045376765173,59.665871121718375,0.5214785327843704,0.5003874192996743,0.3270498293437844,10.575951368666663,-7.1904579644460185,134.7784170114033,3435.8,3247.041318080571,3624.5586819194295,10.987757257083029,3489.433333333333,3244.833333333333,7.264339596491561,-40.334128878281625
882,3300,3400.0,3430.0,3300,4400,ok,48.08267249173438,28.639618138424822,0.166847984194149,0.4955183794696327,0.4564416455689588,-0.3424682927961839,-14.487102100727094,134.30057531026296,3428.8,3231.0156730173994,3626.584326982601,11.536649963987443,3484.7666666666664,3229.166666666667,7.614016622148949,-71.36038186157518
883,3400,3300.0,3433.0,3360,7226,ok,53.48892421639122,59.45945945945946,0.5061535745009507,0.3981600304931572,0.4646886097541549,3.228561775644266,-8.732857625829316,134.17051777923666,3424.8,3228.0864010802497,3621.513598919751,11.48759629290764,3485.3666666666663,3223.166666666667,7.81690980641569,-40.54054054054054
884,3426,3400.0,3500.0,3400,10125,ok,54.80662481452352,66.48648648648648,0.5855660711711268,0.4195225432887426,0.4377336510838443,8.506593384056032,-2.7638608139340413,130.753466001313,3416.1,3236.5038975925127,3595.696102407487,10.51468647917141,3488.9,3222.7,7.932534716014072,-33.51351351351352
885,3549,3426.0,3549.0,3441,21369,ok,60.50692532567138,99.72972972972973,0.9291001759610537,0.6736066072110442,0.4970963936643148,25.61223021495653,11.47342081357316,129.9781194011817,3413.95,3241.959913076478,3585.940086923521,10.075723834474532,3505.1666666666665,3237.366666666667,7.943601811386415,-0.2702702702702703
886,3580,3549.0,3600.0,3501,16455,ok,61.8141979225226,95.23809523809524,1.0,0.8382220823773939,0.6437837442923938,40.25039320385213,20.889267041975007,126.88030746106352,3418.95,3234.226991146309,3603.67300885369,10.805832717863106,3529.0333333333338,3271.0333333333333,7.588160900383342,-4.761904761904762
887,3560,3580.0,3590.0,3509,8214,ok,60.42452860965397,90.47619047619048,0.9169053755894592,0.9486685171835048,0.8201657355906479,47.154545561511895,22.23473551970782,122.29227671495715,3421.95,3230.242436247391,3613.657563752608,11.204580064151063,3559.4333333333334,3302.2333333333336,7.496720913286368,-9.523809523809524
888,3491,3560.0,3520.0,3489,11889,ok,55.76651738110324,74.04761904761905,0.6383817801180125,0.8517623852358244,0.8795509949322412,43.09681026405406,14.541600177799978,117.16304904346146,3420.05,3231.9038068417,3608.196193158301,11.002540498431328,3565.8666666666672,3332.466666666667,6.766851896593382,-25.952380952380956
889,3455,3491.0,3470.0,3425,5243,ok,53.45134163553511,65.47619047619048,0.4999469328914734,0.6850780295329821,0.8285029773174374,35.22734363213203,5.337706836702363,112.0467441391153,3418.3,3232.1483413988462,3604.451658601154,10.891475797978757,3574.9,3350.7,6.474529282661437,-34.523809523809526
890,3405,3455.0,3460.0,3391,6885,ok,50.32628765907453,51.25,0.3130857969132855,0.4838048366409243,0.6735484171365771,23.361358216675853,-5.222622863003057,107.74206972520378,3416.75,3230.697453659025,3602.802546340975,10.890615136663492,3555.7333333333336,3368.5333333333338,5.40707078487252,-48.75
891,3400,3405.0,3435.0,3362,15856,ok,50.01140218483908,42.85714285714285,0.1404599731345351,0.3178309009797651,0.4955712557178907,14.025334763603496,-11.646917052860337,104.2678627526834,3413.75,3228.65124257586,3598.84875742414,10.8443065499313,3538.6,3376.8,4.679411169274365,-57.142857142857146
892,3295,3400.0,3400.0,3251,4091,ok,43.811937769198266,12.607449856733524,0.0,0.151181923349274,0.317605886989988,-4.442171198115375,-24.091538411663368,108.74107647741508,3406.0,3214.744150416358,3597.255849583642,11.230525518710628,3537.7,3372.1,4.793192277634661,-87.39255014326648
893,3251,3295.0,3350.0,3250,5923,ok,41.49088051916228,0.2857142857142857,0.0,0.0468199910448455,0.1719442717912951,-21.98903529021481,-33.31072200301025,107.86696882967358,3396.85,3194.6320235489416,3599.0679764510583,11.906205834879865,3529.0,3358.0,4.965877740670829,-99.71428571428572
894,3100,3251.0,3210.0,3100,9933,ok,34.69730917389846,0.0,0.0,4.810966440042346e-16,0.0660006381313735,-50.355039223265976,-49.341380748849126,112.1802719467062,3381.85,3141.8206059667677,3621.879394033233,14.19515318735205,3499.4666666666662,3326.4666666666662,5.068903886159647,-100.0
895,3340,3162.0,3340.0,3162,945,ok,48.99271977513627,48.0,0.5271773887394489,0.1757257962464834,0.07418192909711,-42.05610270233228,-32.83395538233235,124.96224475203556,3382.6,3143.1928990193464,3622.007100980653,14.15521202510811,3483.2333333333327,3296.2333333333327,5.516658144200135,-52.0
896,3309,3340.0,3366.0,3215,11468,ok,47.54493194214098,41.8,0.4737867565612367,0.333654715100229,0.1697935037822378,-38.72458849767827,-23.601952942142667,127.56602027683202,3382.55,3143.0818601568035,3622.018139843197,14.15903030809281,3462.0666666666666,3264.666666666667,5.869119235686455,-58.2
897,3298,3320.0,3320.0,3280,9415,ok,47.01402732395924,39.6,0.4542083815085795,0.4850575089364222,0.3314793400943784,-36.68737896118455,-17.251794724519158,118.80941824914882,3384.95,3149.922788809549,3619.977211190451,13.886598690701549,3432.6,3243.4,5.668064709406825,-60.4
898,3202,3240.0,3240.0,3201,3409,ok,42.54862090304445,20.4,0.2895358609141453,0.4058436663279877,0.4081852967882131,-45.03974325789977,-20.483327216987504,116.62847642423394,3380.05,3134.300961344788,3625.799038655213,14.54114812829468,3404.833333333333,3214.0333333333333,5.7653374696574495,-79.6
899,3100,3200.0,3200.0,3050,7840,ok,38.37775068500137,9.090909090909092,0.1357250658517985,0.2931564360915082,0.3946858704519729,-61.03545824679213,-29.183233764703893,120.16562878181055,3370.05,3097.2926169652583,3642.807383034742,16.18714161717137,3382.0,3170.2,6.46500412075334,-90.9090909090909
900,3150,3110.0,3240.0,3100,5533,ok,41.40969660800034,18.51851851851852,0.2609060590812643,0.2287223286157365,0.3092408103450777,-65.03162025771053,-26.543516620497822,122.1490659036295,3352.05,3071.215903067379,3632.8840969326216,16.755961094412157,3363.5666666666666,3137.5666666666666,6.952633899730304,-81.48148148148148
901,3200,3200.0,3250.0,3189,8155,ok,44.35799450391329,31.91489361702128,0.4585215179899965,0.2850508809743536,0.268976548560533,-60.63312435766147,-17.716016576359017,119.93415931326656,3340.55,3054.6349951472275,3626.465004852773,17.11784016720436,3343.7666666666664,3120.1666666666665,6.918388184696623,-68.08510638297872
902,3120,3162.0,3162.0,3103,5376,ok,40.81875437622018,16.666666666666668,0.3264068788855825,0.3486114853189483,0.2874615649696797,-64.98396362780886,-17.65348467720512,117.64074338193991,3331.55,3030.1814714507154,3632.918528549285,18.091790821046345,3316.0666666666666,3110.4666666666667,6.398472997365087,-83.33333333333333
