date,open,high,low,adjclose,volume,adjclose_2,true_adjclose_2,buy_profit,sell_profit
2019-11-04,225.0,226.0,224,226,5418,222.36127,227.0,-3.63873291015625,0.0
2019-11-13,222.0,223.0,221,222,13676,220.91838,220.99999999999997,0.0,1.0816192626953125
2019-12-01,211.0,213.0,210,212,21546,211.24469,215.00000000000003,-0.75531005859375,0.0
2019-12-24,218.0,220.0,216,217,5198,217.01859,215.00000000000003,0.0,-0.018585205078125
2019-12-26,213.0,216.0,214,215,6350,211.85591,215.00000000000003,-3.1440887451171875,0.0
2019-12-30,213.0,217.0,212,215,5778,211.66322,215.00000000000003,-3.3367767333984375,0.0
2020-01-05,214.0,218.0,215,217,18212,212.81113,226.0,-4.188873291015625,0.0
2020-01-06,217.0,225.0,218,223,39515,220.46907,226.0,-2.5309295654296875,0.0
2020-01-13,232.0,238.0,231,234,45542,235.19354,236.0,1.19354248046875,0.0
2020-01-22,238.0,239.0,231,235,22363,231.5143,226.0,0.0,3.4857025146484375
2020-02-02,231.0,240.0,233,239,40976,231.81209,238.00000000000003,0.0,7.1879119873046875
2020-02-06,236.0,236.0,233,236,11140,232.30553,230.0,0.0,3.6944732666015625
2020-02-09,236.0,234.0,228,231,21351,229.16273,237.0,-1.8372650146484375,0.0
2020-03-12,249.0,249.0,236,239,55965,242.69875,227.99999999999997,0.0,-3.6987457275390625
2020-05-13,212.0,208.0,206,206,70,206.82317,217.0,0.8231658935546875,0.0
2020-06-30,199.0,217.0,196,217,2985,196.45082,214.0,0.0,20.549179077148438
2020-07-02,229.0,230.0,212,214,5404,233.39346,214.0,0.0,0.0
2020-07-07,214.0,222.0,213,215,32599,207.19322,217.99999999999997,-7.8067779541015625,0.0
2020-07-13,218.0,220.0,214,214,16101,220.36433,225.00000000000003,6.3643341064453125,0.0
2020-07-16,219.0,227.0,220,225,24081,219.69423,243.0,-5.3057708740234375,0.0
2020-07-22,237.0,243.0,232,233,26698,236.21983,237.0,3.2198333740234375,0.0
2020-07-28,241.0,243.0,237,240,42399,241.74792,236.0,0.0,-1.7479248046875
2020-08-13,228.0,227.0,222,225,37044,222.79282,227.99999999999997,-2.207183837890625,0.0
2020-08-16,225.0,227.0,220,226,39493,221.79614,225.00000000000003,0.0,4.203857421875
2020-08-17,226.0,230.0,225,228,42580,225.06468,220.99999999999997,0.0,2.9353179931640625
2020-08-26,229.0,238.0,227,233,60700,234.727,232.0,0.0,-1.7270050048828125
2020-09-02,232.0,240.0,232,236,47839,234.10732,236.0,0.0,0.0
2020-09-06,235.0,246.0,235,236,73171,239.71832,233.0,0.0,-3.71832275390625
2020-09-08,232.0,235.0,229,233,40771,230.62172,234.0,-2.3782806396484375,0.0
2020-09-20,254.0,268.0,254,263,144915,265.44025,257.0,0.0,-2.44024658203125
2020-10-05,280.0,282.0,276,278,81855,271.96283,276.0,0.0,6.03717041015625
2020-10-12,273.0,275.0,271,273,41566,271.43356,274.0,-1.566436767578125,0.0
2020-10-19,273.0,275.0,272,273,26087,269.34198,278.0,-3.65802001953125,0.0
2020-10-22,278.0,282.0,275,279,66361,275.9804,287.0,-3.01959228515625,0.0
2020-11-11,291.0,293.0,291,292,166822,301.16824,255.0,0.0,-9.168243408203125
2020-11-12,292.0,300.0,292,296,403162,309.81906,252.0,0.0,-13.819061279296875
2020-11-19,255.0,255.0,251,252,117116,239.16919,253.0,-12.830810546875,0.0
2020-11-23,254.0,266.0,251,253,95251,257.6866,253.0,0.0,0.0
2020-11-24,253.0,257.0,249,250,130506,260.37576,257.0,10.375762939453125,0.0
2020-12-07,252.0,261.0,247,253,89594,250.70464,248.00000000000003,0.0,2.2953643798828125
2020-12-14,254.0,258.0,253,253,99978,254.8179,252.0,0.0,-1.817901611328125
2020-12-21,243.0,249.0,236,240,95908,237.52095,253.99999999999997,-2.4790496826171875,0.0
2020-12-22,240.0,250.0,243,250,73190,237.60382,255.0,-12.39617919921875,0.0
2020-12-24,254.0,257.0,248,255,73003,255.25523,250.0,0.0,-0.2552337646484375
2020-12-30,250.0,254.0,249,249,52966,248.05862,270.0,-0.941375732421875,0.0
2021-01-04,270.0,276.0,265,265,153625,269.75525,272.0,4.7552490234375,0.0
2021-01-06,269.0,273.0,266,272,124685,274.17712,290.0,2.1771240234375,0.0
