,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR,adjclose_3,true_adjclose_3,buy_profit,sell_profit
452.0,1508.96,1508.96,1513.33,1494.81,41287500.0,ok,50.96365679109307,61.559713675750416,0.6569177843500575,0.4232906224330275,0.2092028833609008,-3.649651800215224,-2.587463580515992,20.51967343269112,1513.331,1489.9682844899858,1536.693715510014,3.0875883081776747,1525.6693333333335,1488.5053333333333,2.465948666544886,-38.440286324249584,1489.9309,1484.33,0.0,19.029091796875036
454.0,1498.09,1505.59,1505.7,1493.24,29364100.0,ok,47.3807026458477,54.76600631639384,0.5473878042289813,0.601496995850798,0.5493800134582125,-3.552787670921816,-1.6591333180182517,18.9118354804798,1511.446,1487.6967293585294,1535.1952706414709,3.1425893669334832,1523.1526666666668,1485.6846666666668,2.4905301183890347,-45.233993683606165,1493.4169,1474.4,0.0,4.673129882812418
455.0,1484.33,1498.43,1498.62,1482.13,31097200.0,ok,43.151348289166016,36.16548042704605,0.2976118696269437,0.48172835760976,0.5688592585171234,-5.27546432389363,-2.705447976792052,18.6696519324318,1509.5404999999998,1483.6100927721563,1535.470907227843,3.4355364732305613,1521.4763333333333,1482.6243333333334,2.5865977416202783,-63.83451957295395,1494.97,1467.98,0.0,-10.639970703125073
457.0,1474.4,1480.21,1482.63,1471.9,58319000.0,ok,40.23454889944169,21.44128113879007,0.1253524105764003,0.2164257322719681,0.3517527622348521,-8.32160438006531,-3.925437833701822,17.496818065269743,1505.1619999999998,1474.1560453460672,1536.1679546539324,4.119949168784832,1513.4176666666667,1475.2096666666669,2.5568928968728244,-78.55871886120993,1497.296,1437.29,0.0,-22.89602050781241
465.0,1460.91,1457.12,1465.21,1451.65,15317000.0,ok,43.11931513711753,37.07838194694529,0.5767765291252739,0.6582459729058532,0.7626873509818929,-8.84071819975884,0.1762698571726364,21.533359746734263,1484.835,1438.9083983403802,1530.7616016596198,6.186088240056274,1491.155,1447.339,2.9822078928866307,-62.92161805305471,1503.0472,1449.12,0.0,-42.13724121093742
469.0,1443.06,1449.03,1451.3,1443.06,16233400.0,ok,38.786761860594325,16.481294236602558,0.3735023110246077,0.4408474507785208,0.481202073486886,-11.315351969315998,-1.3793870098943335,16.675240329832373,1472.6465,1428.8488994835195,1516.4441005164806,5.948148522606143,1479.9493333333332,1442.311333333333,2.575950901938699,-83.51870576339743,1500.878,1461.96,57.818051757812555,0.0
471.0,1464.35,1453.65,1468.33,1452.87,10511500.0,ok,46.83650475384186,43.38978766430722,0.751179188399187,0.5606275030605419,0.4868225619449193,-8.329927493292644,1.366179386493103,16.110444667164227,1469.5735,1427.7829377759622,1511.3640622240378,5.687440910446165,1478.2563333333333,1446.4763333333335,2.173190073896195,-56.61021233569278,1498.2507,1473.79,33.90073242187509,0.0
472.0,1461.96,1464.39,1468.52,1459.52,14165500.0,ok,46.07851593018651,40.36905965621841,0.7156159591383964,0.6746653857651381,0.564761873607125,-6.927949124820316,2.214526203972346,15.399400200447804,1467.2235,1429.4651248892894,1504.9818751107107,5.146915260110083,1473.880666666667,1446.1326666666666,1.9005392669439896,-59.63094034378159,1496.3578,1459.94,0.0,-34.397788085937464
480.0,1457.49,1456.93,1457.72,1454.59,11338100.0,ok,45.1032462846256,43.47125201504581,0.510862849342313,0.5228198595364826,0.5434403519521791,-3.1282281254275404,0.859960543058766,11.171089874260204,1462.7295,1437.9186132967586,1487.5403867032412,3.3924094240584197,1472.538,1454.024,1.265238870729554,-56.52874798495419,1475.5898,1474.16,18.09984374999999,0.0
481.0,1458.9,1457.63,1460.38,1454.2,15092000.0,ok,45.81091800294507,47.25953788285904,0.5680977233877916,0.5232926893503406,0.5210060485029743,-2.915736340567946,0.8579618623346885,10.67198088683419,1462.3,1437.5362611869475,1487.0637388130522,3.386957370314192,1471.207666666667,1454.5496666666666,1.138713714238328,-52.74046211714096,1473.8218,1469.0,14.921777343749909,0.0
482.0,1467.78,1460.14,1467.78,1458.7,20667300.0,ok,50.16778132756366,71.11767866738315,0.9204708890274784,0.6664771539191946,0.5708632342686725,-1.710168283367011,1.650823935628499,10.512782798150765,1460.8565,1441.4934018232864,1480.2195981767138,2.650924054034564,1471.3576666666663,1454.6836666666666,1.1396968190469838,-28.88232133261685,1472.0125,1465.99,0.0,-4.232451171875027
